{msg:"acc:	9.484252	0.5093721	2.539084
mag:	-60.43125	27.54375	-60.937504
gyr:	6.6577064E-5	-4.6603946E-4	-1.3315413E-4"}
{msg:"acc:	9.487243	0.51086766	2.5435705
mag:	-60.600002	26.325	-61.29375
gyr:	-6.6577064E-5	-1.3315413E-4	1.3315413E-4"}
{msg:"acc:	9.492926	0.5132605	2.5432713
mag:	-59.662502	26.343752	-60.2625
gyr:	-3.9946238E-4	-1.3315413E-4	-3.9946238E-4"}
{msg:"acc:	9.485747	0.51146585	2.539084
mag:	-58.85625	26.868752	-59.662502
gyr:	6.6577064E-5	6.6577064E-5	-1.9973119E-4"}
{msg:"acc:	9.485149	0.51146585	2.5348964
mag:	-59.381252	27.000002	-61.350002
gyr:	-6.6577064E-5	1.3315413E-4	1.3315413E-4"}
{msg:"acc:	9.48844	0.5129613	2.5429723
mag:	-59.456253	25.781252	-60.018753
gyr:	1.9973119E-4	6.6577064E-5	-3.9946238E-4"}
{msg:"acc:	9.489635	0.51206404	2.5375884
mag:	-59.9625	27.206251	-61.256252
gyr:	6.6577064E-5	-3.9946238E-4	6.6577064E-5"}
{msg:"acc:	9.489635	0.51086766	2.5396821
mag:	-60.187504	25.875002	-60.24375
gyr:	1.3315413E-4	6.6577064E-5	1.3315413E-4"}
{msg:"acc:	9.487243	0.5096712	2.5331018
mag:	-60.35625	26.38125	-59.437504
gyr:	2.6630826E-4	-3.9946238E-4	-1.3315413E-4"}
{msg:"acc:	9.487243	0.50458646	2.536093
mag:	-60.45	27.88125	-59.718754
gyr:	1.9973119E-4	1.3315413E-4	-3.9946238E-4"}
{msg:"acc:	9.49143	0.5096712	2.5381866
mag:	-59.1375	26.081251	-61.0875
gyr:	6.6577064E-5	0.0	-2.6630826E-4"}
{msg:"acc:	9.493823	0.51146585	2.5402803
mag:	-59.4	26.587502	-60.206253
gyr:	2.6630826E-4	6.6577064E-5	-0.0"}
{msg:"acc:	9.48814	0.51176494	2.539383
mag:	-59.625004	26.75625	-60.600002
gyr:	-6.6577064E-5	1.3315413E-4	-0.0"}
{msg:"acc:	9.49143	0.51266223	2.5414767
mag:	-59.531254	26.475	-60.600002
gyr:	6.6577064E-5	-2.6630826E-4	-2.6630826E-4"}
{msg:"acc:	9.491729	0.5102694	2.5369902
mag:	-59.812504	27.112501	-61.18125
gyr:	-1.9973119E-4	-7.323477E-4	0.0"}
{msg:"acc:	9.491729	0.51086766	2.5444677
mag:	-59.5125	26.268751	-60.43125
gyr:	-1.9973119E-4	-1.3315413E-4	-1.3315413E-4"}
{msg:"acc:	9.492328	0.51206404	2.5411777
mag:	-59.250004	25.743752	-60.675003
gyr:	-3.9946238E-4	-7.323477E-4	-6.6577064E-5"}
{msg:"acc:	9.487243	0.51206404	2.5387847
mag:	-59.475002	25.987501	-60.2625
gyr:	-4.6603946E-4	-0.0	-2.6630826E-4"}
{msg:"acc:	9.492028	0.5096712	2.5354948
mag:	-59.943752	27.075	-60.693752
gyr:	1.3315413E-4	-1.9973119E-4	-1.3315413E-4"}
{msg:"acc:	9.486645	0.5162515	2.542673
mag:	-59.850002	26.175001	-59.850002
gyr:	2.6630826E-4	-2.6630826E-4	0.0"}
{msg:"acc:	9.48814	0.5084748	2.5399811
mag:	-60.018753	25.650002	-60.318752
gyr:	3.328853E-4	6.6577064E-5	-6.6577064E-5"}
{msg:"acc:	9.486943	0.51236314	2.542673
mag:	-59.831253	25.968752	-60.412502
gyr:	-2.6630826E-4	3.328853E-4	-6.6577064E-5"}
{msg:"acc:	9.492926	0.5051847	2.5402803
mag:	-58.968754	25.781252	-60.768753
gyr:	-6.6577064E-5	-5.9919356E-4	0.0"}
{msg:"acc:	9.493225	0.5093721	2.5366912
mag:	-60.300003	26.2875	-60.73125
gyr:	-6.6577064E-5	-5.9919356E-4	0.0"}
{msg:"acc:	9.493225	0.5096712	2.5435705
mag:	-60.300003	26.2875	-60.73125
gyr:	-6.6577064E-5	7.9892477E-4	6.6577064E-5"}
{msg:"acc:	9.492328	0.51086766	2.5423741
mag:	-60.35625	25.556252	-60.225002
gyr:	1.3315413E-4	-4.6603946E-4	1.3315413E-4"}
{msg:"acc:	9.492626	0.50817573	2.5405796
mag:	-59.475002	25.3875	-59.11875
gyr:	-2.6630826E-4	-3.9946238E-4	6.6577064E-5"}
{msg:"acc:	9.485747	0.5135596	2.5384858
mag:	-59.568752	26.212502	-60.35625
gyr:	-0.0	2.6630826E-4	3.328853E-4"}
{msg:"acc:	9.491729	0.51445687	2.5429723
mag:	-60.187504	26.60625	-61.143753
gyr:	0.0	6.6577064E-5	3.328853E-4"}
{msg:"acc:	9.481859	0.51206404	2.556731
mag:	-60.075	26.962502	-59.625004
gyr:	0.0	-6.6577064E-5	-1.3315413E-4"}
{msg:"acc:	9.483653	0.5102694	2.5441687
mag:	-60.000004	27.018751	-59.9625
gyr:	-2.6630826E-4	-3.9946238E-4	2.6630826E-4"}
{msg:"acc:	9.478569	0.51086766	2.5402803
mag:	-59.41875	26.737501	-60.131252
gyr:	1.3315413E-4	-6.6577064E-5	-1.9973119E-4"}
{msg:"acc:	9.48455	0.5096712	2.5441687
mag:	-59.49375	26.737501	-61.18125
gyr:	1.3315413E-4	-0.0	-1.3315413E-4"}
{msg:"acc:	9.4839525	0.5072784	2.5441687
mag:	-58.48125	25.800001	-60.768753
gyr:	-1.3315413E-4	-5.326165E-4	5.326165E-4"}
{msg:"acc:	9.477672	0.51176494	2.542673
mag:	-58.2	26.56875	-61.218754
gyr:	6.657706E-4	6.6577064E-5	2.6630826E-4"}
{msg:"acc:	9.487841	0.50817573	2.545664
mag:	-59.775	25.331251	-60.393753
gyr:	1.3315413E-4	-3.328853E-4	4.6603946E-4"}
{msg:"acc:	9.479765	0.5087739	2.5465615
mag:	-59.812504	27.187502	-60.45
gyr:	1.3315413E-4	-6.6577064E-5	0.0"}
{msg:"acc:	9.480662	0.51146585	2.5396821
mag:	-60.225002	27.0375	-60.35625
gyr:	-6.6577064E-5	-4.6603946E-4	-2.6630826E-4"}
{msg:"acc:	9.482457	0.5135596	2.5402803
mag:	-60.318752	26.493752	-60.975002
gyr:	-1.9973119E-4	-1.9973119E-4	3.9946238E-4"}
{msg:"acc:	9.487243	0.50817573	2.5432713
mag:	-60.000004	26.19375	-59.437504
gyr:	1.9973119E-4	2.6630826E-4	5.9919356E-4"}
{msg:"acc:	9.486345	0.5132605	2.5402803
mag:	-60.318752	25.893751	-60.000004
gyr:	-6.6577064E-5	3.9946238E-4	-6.6577064E-5"}
{msg:"acc:	9.481859	0.5084748	2.5450659
mag:	-59.30625	25.556252	-61.143753
gyr:	0.0	5.326165E-4	-0.0"}
{msg:"acc:	9.48455	0.51146585	2.542075
mag:	-59.68125	25.800001	-60.412502
gyr:	-0.0	0.0	-6.6577064E-5"}
